,category,url,title,subtitle,pick,supporters,reward_levels,like_num,share_num,price,achievement_rate,achievement_goal,funding_period,funding_duration,start_day,abs_achievement_rate
4648,잡지,https://tumblbug.com/magazine_bm,2030세대의 투병을 수집하고 기록합니다 <매거진병:맛>,"소리없이 찾아온 병마에 주저앉는 대신, 당당하고 담담하게 아픔을 끌어안은 2030투병이야기",0,51,"['1,000원 +', '18,400원 +', '30,300원 +', '38,400원 +', '58,400원 +', '16,900원 +']",28,50,1804000.0,180%,1000000,2023.04.03 ~ 2023.04.30,27,Monday,360.8
4649,잡지,https://tumblbug.com/breakmagazine32,패션&라이프스타일 매거진 브레이크 32호: X,패션&라이프스타일 매거진 브레이크 32호: X,0,45,"['1,000원 +', '4,000원 +', '13,000원 +', '15,900원 +', '16,900원 +', '17,900원 +', '18,900원 +', '23,900원 +']",24,22,823000.0,164%,500000,2023.09.18 ~ 2023.10.08,20,Monday,164.6
4650,잡지,https://tumblbug.com/ofe_magazine,"사물이 모여 삶이 되는 이야기, OFE 3호 <LP>","사물이 모여 삶이 되는 이야기, OFE 3호 <LP>",0,26,"['1,000원 +', '33,000원 +', '20,000원 +', '25,000원 +', '31,000원 +', '41,000원 +', '55,000원 +']",42,15,757000.0,151%,500000,2023.08.01 ~ 2023.08.22,21,Tuesday,151.4
4651,잡지,https://tumblbug.com/yunseul16153,여성 창작자들이 만드는 창작지 '2023 윤슬vol.1',여성 창작자들이 모여 만드는 창작지 '2023 윤슬vol.1',0,43,"['1,000원 +', '23,500원 +', '24,500원 +', '26,500원 +', '27,500원 +']",119,52,1453500.0,145%,1000000,2023.07.07 ~ 2023.08.07,31,Friday,290.7
4652,잡지,https://tumblbug.com/seasonsori,"찰나의 여름을 기록한 매거진, <소리의 계절 : ㅅㄹㄷ>","찰나의 계절을 사랑하는 사람들이 모여, 추상적인 세계 속에서 계절을 담아내는 매거진입니다.",0,21,"['1,000원 +', '20,000원 +', '21,000원 +', '21,000원 +', '23,000원 +', '25,000원 +']",31,27,631000.0,126%,500000,2023.08.11 ~ 2023.09.03,23,Friday,126.2
4653,잡지,https://tumblbug.com/nuts,로컬 아트 매거진 NUTS 출판,로컬 아트 매거진 NUTS ,0,13,"['1,000원 +', '11,900원 +', '22,900원 +', '34,900원 +', '37,900원 +', '70,900원 +']",16,15,623400.0,124%,500000,2023.08.11 ~ 2023.08.21,10,Friday,124.67999999999999
4654,잡지,https://tumblbug.com/idole7,"팬들이 만든 아이돌 문화 매거진, 아이돌레 vol.7","팬들이 만든 아이돌 문화 매거진, 아이돌레 vol.7",0,33,"['1,000원 +', '15,000원 +', '18,000원 +', '21,000원 +', '26,000원 +', '30,000원 +', '38,000원 +']",42,6,1486000.0,123%,1200000,2023.08.04 ~ 2023.09.03,30,Friday,297.2
4655,잡지,https://tumblbug.com/darkroommagazine,"대학생 작가와의 작품 이야기, 매거진 <작전> 2호","서울대학교 전시기획동아리에서 출간하는 매거진 ""작전""의 두 번째 호입니다. ",0,36,"['1,000원 +', '35,000원 +', '20,000원 +', '25,000원 +', '30,000원 +']",17,26,1222000.0,101%,1200000,2023.09.11 ~ 2023.10.01,20,Monday,244.4
4656,잡지,https://tumblbug.com/rkrmfghkstkd,가벼운 문예지 [가글 3호 환상],가벼운 문예지 가글 3호입니다.,0,28,"['1,000원 +', '20,000원 +', '24,000원 +', '11,000원 +', '19,000원 +', '27,000원 +', '8,000원 +']",21,13,500000.0,100%,500000,2023.08.12 ~ 2023.09.10,29,Saturday,100.0
4657,잡지,https://tumblbug.com/uijeongbupeopleurbanplace,'먼 동네 이웃동네' 의정부 청년들이 만든 로컬 매거진,"이웃들의 삶을 기록하고 일상을 재조명하는 의정부 로컬 매거진 <UP>, 6호가 나왔습니다!",0,23,"['1,000원 +', '21,000원 +', '21,000원 +', '21,000원 +', '25,000원 +', '25,000원 +', '29,000원 +']",20,25,2200000.0,100%,2200000,2023.05.15 ~ 2023.06.05,21,Monday,440.00000000000006
4658,잡지,https://tumblbug.com/seasonsoriofficial,"찰나의 가을 담은 매거진, <소리의 계절 : ㅅㄹㄷ>",<소리의 계절 : ㅅㄹㄷ> 추상적인 세계 속에서 계절을 담아내는 방법을 이야기하고자합니다.,0,13,"['1,000원 +', '16,000원 +', '18,000원 +', '22,000원 +', '26,000원 +']",17,33,500000.0,100%,500000,2023.11.15 ~ 2023.12.03,18,Wednesday,100.0
4659,잡지,https://tumblbug.com/prismof_themerciless,프리즘오브 특별호 프로젝트 <불한당: 나쁜 놈들의 세상>,프리즘오브 매거진이 특별호 <불한당: 나쁜 놈들의 세상>을 발간합니다.,1,2484,"['1,000원 +', '18,000원 +', '28,000원 +', '42,000원 +', '53,000원 +', '100,000원 +', '150,000원 +']",32,3,116347859.0,1057%,11000000,2017.11.13 ~ 2017.12.11,28,Monday,23269.5718
4660,잡지,https://tumblbug.com/seoulreviewofbooks,한국에도 서평전문지가 필요하다 『서울리뷰오브북스』,더 나은 지식 공론장을 만들기 위한 서평전문지 『서울리뷰오브북스』 0호를 시작합니다.,0,868,"['1,000원 +', '13,500원 +', '63,000원 +', '36,000원 +', '45,000원 +']",184,1,29142000.0,971%,3000000,2020.11.18 ~ 2020.12.02,14,Wednesday,5828.4
4661,잡지,https://tumblbug.com/andscape,오프라인 공간이 살아남으려면 <New Scape>,오프라인 공간의 트렌드를 살펴보고 콘텐츠가 있는 공간비즈니스를 사례를 통해 분석합니다.,1,235,"['1,000원 +', '23,100원 +', '43,400원 +', '63,500원 +', '103,300원 +', '203,000원 +', '1,000,000원 +']",282,8,12960500.0,864%,1500000,2021.01.14 ~ 2021.01.27,13,Thursday,2592.1
4663,잡지,https://tumblbug.com/ofemagazine,"사물이 모여 삶이 되는 이야기, OFE 창간호<Paper>",사물과 삶을 연결하는 라이프 스타일 매거진입니다.,0,84,"['1,000원 +', '20,000원 +', '23,000원 +', '28,000원 +', '33,000원 +']",60,40,2866325.0,573%,500000,2022.08.01 ~ 2022.08.21,20,Monday,573.265
4664,잡지,https://tumblbug.com/travie,여행 실종 시대에 대처하는 여행잡지 트래비 15주년 특집호,아무도 여행을 할 수 없는 초유의 사태에 대처하는 여행잡지 <트래비>와 여행작가님들의 자세,0,186,"['1,000원 +', '16,000원 +', '36,000원 +', '80,000원 +', '6,800원 +', '45,000원 +', '53,000원 +', '72,000원 +']",10,0,5657000.0,565%,1000000,2020.03.30 ~ 2020.04.19,20,Monday,1131.4
4665,잡지,https://tumblbug.com/iknowhere_locallifestyle1,최신 로컬 인사이트가 모두 여기에 <로컬 전성 시대>,로컬 비즈니스 최전선에서 활발히 활동하는 32명의 이야기를 소개합니다.,0,504,"['1,000원 +', '21,000원 +', '15,000원 +', '27,600원 +', '54,000원 +', '48,000원 +', '55,500원 +', '66,600원 +', '67,500원 +', '135,000원 +', '15,000원 +']",11,1,11265900.0,563%,2000000,2019.01.21 ~ 2019.02.21,31,Monday,2253.18
4666,잡지,https://tumblbug.com/vegansmore,"더 많은 걸 원하는 비건들의 이야기, VEGANS’MORE","어디에서도 볼 수 없던 '힙한' 비거니즘 잡지, '비건스모어'입니다.",1,292,"['1,000원 +', '20,000원 +', '27,000원 +', '28,000원 +', '23,000원 +', '26,000원 +', '18,000원 +']",348,2,6595000.0,549%,1200000,2020.09.23 ~ 2020.10.25,32,Wednesday,1319.0
4667,잡지,https://tumblbug.com/horrorzz,공포로부터 자유로울 순 없다! 공포 오컬트 잡지 호러즈,공포 매니아들과 오컬트적인 호기심을 가진 이들을 위한 공포와 오컬트를 다룬 잡지 호러즈!,0,744,"['1,000원 +', '18,000원 +', '35,000원 +']",38,1,14393000.0,533%,2700000,2019.02.18 ~ 2019.04.19,60,Monday,2878.6000000000004
4668,잡지,https://tumblbug.com/magazine_behon003,비혼여성들이 만드는 잡지 <Magazine 批> vol.3,"비혼할 비, 비평할 비, 매거진 批",1,236,"['1,000원 +', '20,000원 +', '32,000원 +', '60,000원 +']",21,4,5298000.0,529%,1000000,2020.01.23 ~ 2020.02.07,15,Thursday,1059.6
4669,잡지,https://tumblbug.com/nanchun_magazine,청년 커뮤니티 매거진 <난춘> 창간호 '풋사과',<난춘>은 삶을 방황하는 청년들의 이야기를 담아 공감과 위로를 주는 잡지입니다.,0,77,"['1,000원 +', '22,000원 +', '24,000원 +', '29,000원 +', '31,000원 +', '42,000원 +', '46,000원 +', '56,000원 +', '60,000원 +', '28,000원 +']",70,2,2619222.0,523%,500000,2021.08.05 ~ 2021.08.31,26,Thursday,523.8444000000001
4670,잡지,https://tumblbug.com/prismof15,프리즘오브 15호 <중경삼림> 발간,"<중경삼림>을 통해 홍콩의 과거, 현재, 미래를 알아봅니다.",1,1023,"['1,000원 +', '18,000원 +', '18,000원 +', '28,000원 +', '28,000원 +', '33,000원 +', '40,000원 +']",394,5,20818000.0,520%,4000000,2020.07.23 ~ 2020.08.18,26,Thursday,4163.6
4671,잡지,https://tumblbug.com/magazine_behon,비혼 여성들이 만드는 비혼 잡지 <Magazine 批>,"비혼할 비, 비평할 비, 매거진 批",0,171,"['1,000원 +', '20,000원 +', '32,000원 +', '35,000원 +', '45,000원 +', '85,000원 +', '20,000원 +']",13,1,5190000.0,519%,1000000,2019.10.16 ~ 2019.10.31,15,Wednesday,1038.0
4672,잡지,https://tumblbug.com/peelthepeel04,"문화예술 겉핥기 매거진 <껍질> 4호, '키치'","매거진 <껍질> 4호는 텅 빈 껍질, '키치'를 이야기합니다.",0,261,"['1,000원 +', '16,000원 +', '19,000원 +', '30,000원 +', '32,000원 +', '33,000원 +', '35,000원 +', '46,000원 +', '49,000원 +']",464,31,6215000.0,517%,1200000,2022.01.10 ~ 2022.02.07,28,Monday,1243.0
4674,잡지,https://tumblbug.com/zzzaaannn2020,본격 음주 권장 매거진 쨘,주종을 가리지않는 음주를 위한 음주에 의한 본격 음주 권장 매거진,0,117,"['1,000원 +', '12,000원 +', '18,000원 +', '21,000원 +', '27,000원 +']",215,1,2500000.0,500%,500000,2020.11.17 ~ 2020.12.17,30,Tuesday,500.0
4676,잡지,https://tumblbug.com/magazinenerd_9th,취향공유집단 NERD의 9번째 잡지 <ok. doubt.>,"취향이라는 단어 하나로 헤쳐 모인 NERD의 9번째 잡지, <ok. doubt.>",1,118,"['1,000원 +', '15,000원 +', '17,000원 +', '18,000원 +', '26,500원 +']",108,23,3205500.0,493%,650000,2021.11.22 ~ 2021.12.16,24,Monday,641.0999999999999
4677,잡지,https://tumblbug.com/filo,영화잡지 <FILO>의 시작: 영화와 언어와 사랑의 탐색지,우리 시대의 가장 소중한 영화들에 글과 사랑을 아낌없이 주고 싶은 영화비평잡지,0,1782,"['1,000원 +', '87,000원 +', '14,500원 +', '43,500원 +', '787,000원 +']",22,0,70610923.0,490%,14400000,2018.01.19 ~ 2018.02.19,31,Friday,14122.1846
4678,잡지,https://tumblbug.com/seoulreviewofbooks1,전문서평지 <서울리뷰오브북스> 1년 맞이 구독회원 프로젝트,"더 나은 지식 공론장을 위한 서평지, <서울리뷰오브북스> 1년 맞이 구독 회원 프로젝트",0,225,"['1,000원 +', '13,500원 +', '50,000원 +', '100,000원 +', '60,000원 +']",128,30,14564500.0,485%,3000000,2021.11.20 ~ 2021.12.06,16,Saturday,2912.9
4679,잡지,https://tumblbug.com/pawinhand13,유기동물을 입양하는 문화를 만드는 <포인핸드 매거진> 7호,사지 않고 입양하는 문화를 알리기 위해 포인핸드가 발간하는 유기동물 전문 매거진입니다.,1,1853,"['1,000원 +', '10,000원 +', '20,000원 +', '18,000원 +', '100,000원 +', '12,000원 +', '22,000원 +', '8,000원 +', '18,000원 +', '10,000원 +']",581,0,29088284.0,484%,6000000,2020.11.27 ~ 2020.12.31,34,Friday,5817.656800000001
4680,잡지,https://tumblbug.com/gongbangworld,"손끝에서 만드는 아름다운 이야기, 「HAND」 창간호",멋진 수공예 & 공방 이야기를 나누는 '공방세상'에서 창간한 수공예잡지 「HAND」입니다.,0,111,"['1,000원 +', '14,800원 +', '28,000원 +', '41,000원 +']",132,0,2403800.0,480%,500000,2020.10.20 ~ 2020.11.20,31,Tuesday,480.76
4681,잡지,https://tumblbug.com/postseoul2018,라이프스타일 매거진 <포스트 서울> 2018 애뉴얼 단행본,라이프스타일 매거진 포스트 서울이 온라인에 공개한 이야기를 묶은 두 번째 책입니다.,0,196,"['1,000원 +', '48,000원 +']",5,2,9466000.0,473%,2000000,2018.09.27 ~ 2018.10.22,25,Thursday,1893.1999999999998
4682,잡지,https://tumblbug.com/domansa_episode3,도시를 살아가는 당신의 이야기 <도만사 매거진 Ep.3>,"도시 '공간'을 탐구하고, 도시 '사람'을 소개하고, 도시 '가치'를 발견합니다.",1,159,"['1,000원 +', '32,000원 +', '18,000원 +', '34,000원 +', '150,000원 +', '500,000원 +', '16,000원 +', '30,000원 +']",55,15,4696000.0,469%,1000000,2022.11.09 ~ 2022.11.30,21,Wednesday,939.1999999999999
4683,잡지,https://tumblbug.com/jungheejin,오디오매거진 <정희진의 공부> 런칭 프로젝트 ,월간오디오매거진 <정희진의 공부> 정기발행을 위한 에네르기를 모아주세요. ,0,473,"['1,000원 +', '26,000원 +', '52,000원 +', '70,000원 +']",220,141,21348000.0,426%,5000000,2022.12.08 ~ 2022.12.28,20,Thursday,4269.599999999999
4684,잡지,https://tumblbug.com/30percent,"동네책방잡지 <30%> 창간호 ""어떻게 시작하게 됐어요?""",다섯 책방 사장들이 모여 만든 동네책방잡지,0,180,"['1,000원 +', '18,000원 +', '21,000원 +', '25,000원 +', '28,000원 +', '49,000원 +', '54,000원 +', '73,000원 +', '81,000원 +']",137,29,4267000.0,426%,1000000,2022.03.03 ~ 2022.03.28,25,Thursday,853.4000000000001
4685,잡지,https://tumblbug.com/blipmagazine0,"아티스트의 인사이트를 발견하다 블립 매거진:아이즈원,아도이",<블립 매거진>은 아티스트에게서 일상의 고민에 대한 힌트를 얻습니다.,0,481,"['1,000원 +', '22,500원 +', '42,500원 +', '49,500원 +', '99,500원 +']",9,1,12534000.0,417%,3000000,2019.10.07 ~ 2019.10.31,24,Monday,2506.8
4686,잡지,https://tumblbug.com/quarterlypig_2019,먹는 이야기를 본격적으로 해보자 <계간돼지>,어느 페이지를 펴도 먹는 이야기만 가득! 오늘 뭘 먹을까 생각이 들면 '챳' 하고 가볍게!,1,232,"['1,000원 +', '13,000원 +', '16,000원 +', '16,000원 +', '18,500원 +', '25,000원 +', '22,600원 +']",5,0,4172700.0,417%,1000000,2018.12.19 ~ 2019.01.20,32,Wednesday,834.54
4687,잡지,https://tumblbug.com/ive,인터뷰 전문 매거진 <아이브 매거진> 창간준비호,"<아이브 매거진>, 깨어있는 개인들의 통찰을 담은 인터뷰 전문 잡지",0,166,"['1,000원 +', '13,500원 +', '27,000원 +', '67,500원 +', '135,000원 +', '270,000원 +', '675,000원 +']",4,1,8149500.0,407%,2000000,2019.05.02 ~ 2019.05.24,22,Thursday,1629.8999999999999
4689,잡지,https://tumblbug.com/sticktous,로컬&크래프트 맥주 무크지 <스티커스Stick-to-us>,"알고 나면 내 마음이 찰싹, #우리동네크래프트맥주를지켜주세요",0,236,"['1,000원 +', '23,000원 +', '27,000원 +', '36,000원 +', '700,000원 +', '19,000원 +', '35,000원 +', '64,000원 +', '19,000원 +', '29,000원 +']",249,3,8112000.0,405%,2000000,2021.04.19 ~ 2021.05.17,28,Monday,1622.4
4690,잡지,https://tumblbug.com/steadypaperclub,매달 다르게 읽는 독립잡지 구독 서비스 [스테디페이퍼클럽],매달 독자적인 인사이트의 독립잡지를 엄선해 스테디페이퍼만의 구성과 함께 배송합니다.,1,101,"['1,000원 +', '18,700원 +', '54,000원 +', '18,000원 +', '52,500원 +']",4,0,3980600.0,398%,1000000,2019.05.24 ~ 2019.06.25,32,Friday,796.12
4691,잡지,https://tumblbug.com/newlearn,신박한 뇌과학 잡지 <NewLearn>,뉴런(NewLearn)은 뇌과학을 쉽고 재밌게 풀어낸 학회잡지입니다. ,0,120,"['1,000원 +', '5,000원 +', '10,000원 +', '20,000원 +', '40,000원 +', '80,000원 +', '150,000원 +']",8,1,2150000.0,390%,550000,2016.02.26 ~ 2016.04.26,60,Friday,430.0
4692,잡지,https://tumblbug.com/vmd_nonmanual,국내 최초 VMD 매거진 [논메뉴얼],VMD가 바라본 상업공간들의 공간 이야기를 'NON-MANUAL'의 시각으로 담았습니다.,1,81,"['1,000원 +', '19,500원 +', '25,000원 +', '37,300원 +', '38,400원 +', '124,800원 +', '142,800원 +', '685,000원 +', '17,000원 +', '20,000원 +', '75,000원 +']",7,2,5824000.0,388%,1500000,2019.02.13 ~ 2019.03.14,29,Wednesday,1164.8
4693,잡지,https://tumblbug.com/panicbutton,"돈패닉서울 매거진과 LP를 담은 구독 서비스, '패닉버튼'","'돈패닉서울'매거진과 컴필레이션 LP를 배송 해 드리는, 콘텐츠 구독 서비스 '패닉버튼'.",0,415,"['1,000원 +', '62,500원 +', '125,000원 +', '200,000원 +', '200,000원 +']",41,0,76194500.0,380%,20000000,2020.03.06 ~ 2020.04.06,31,Friday,15238.900000000001
4694,잡지,https://tumblbug.com/magazine_hex,홍대 미대생들이 제작한 문화예술잡지 <HEX> 창간호,"홍익대학교 미대생들이 모여 각자의 색을 조금씩 담아 만든, 독특한 빛을 내는 문화예술잡지.",1,91,"['1,000원 +', '16,000원 +', '19,500원 +', '24,000원 +', '27,500원 +']",57,6,2281400.0,380%,600000,2020.12.08 ~ 2021.01.12,35,Tuesday,456.28000000000003
4695,잡지,https://tumblbug.com/littleforest_winterbox,이번 새해선물은 겨울입니다.<겨울 한 권><겨울 한 박스>,당신을 닮은 이 계절을 느끼며 살아가세요.,0,22,"['1,000원 +', '45,700원 +', '89,800원 +', '17,900원 +', '29,800원 +', '47,700원 +', '93,900원 +']",265,16,1891961.0,378%,500000,2022.01.03 ~ 2022.01.17,14,Monday,378.3922
4696,잡지,https://tumblbug.com/domansa,"공간, 사람 그리고 도시문화 <도만사 매거진 SS21>",가지각색 도시 이야기를 담은 매거진! 도시를 애정하는 사람들 모여라!,0,165,"['1,000원 +', '12,000원 +', '25,000원 +', '35,000원 +', '42,000원 +', '100,000원 +', '500,000원 +']",58,0,11322000.0,377%,3000000,2021.07.13 ~ 2021.08.15,33,Tuesday,2264.3999999999996
4697,잡지,https://tumblbug.com/chogamje,사라진 뱀의 부름: 신령한 뱀신들의 마을 <사신리>,부정으로 얼룩진 뱀의 위상을 되돌리다 ,1,133,"['1,000원 +', '9,900원 +', '13,900원 +', '14,900원 +', '17,000원 +', '18,900원 +', '29,900원 +', '33,000원 +', '38,900원 +', '7,900원 +']",348,30,1880500.0,376%,500000,2022.10.12 ~ 2022.11.11,30,Wednesday,376.1
4698,잡지,https://tumblbug.com/senewspaper,"독립예술소식지, 월간신문 '새'","일러스트와 만화를 좋아하는 일들을 위한 소식과 필진의 생각을 담은 독립예술소식지, 월간 새",0,86,"['1,000원 +', '8,000원 +', '15,000원 +', '30,000원 +', '230,000원 +']",8,0,1880000.0,376%,500000,2018.03.14 ~ 2018.04.01,18,Wednesday,376.0
4699,잡지,https://tumblbug.com/mimimagazine_coffee,데일리 라이프 매거진 <미미 매거진> vol.3 커피,미미 매거진은 당신의 '일상의 맛'을 찾아갑니다.,1,174,"['1,000원 +', '15,000원 +', '17,000원 +', '28,000원 +', '23,000원 +', '33,000원 +', '20,000원 +']",3,2,3689000.0,368%,1000000,2019.03.14 ~ 2019.04.14,31,Thursday,737.8
4700,잡지,https://tumblbug.com/manieredevoir5,<르몽드>의 테마무크지 마니에르 드 부아르 가을호 발간,<르몽드>만의 색깔있는 테마별 무크지 '마니에르 드 부아르' 가을호(5호)가 발행됩니다.,0,313,"['1,000원 +', '18,000원 +', '65,000원 +']",78,0,10946000.0,364%,3000000,2021.08.20 ~ 2021.09.22,33,Friday,2189.2
